,0,1,2,3,4
0,1.1213967562107385,1.1490361508203548,-0.9756143296815751,0.3544321103006382,0
1,1.4465382240425608,1.0640649413925718,-0.8947100221222338,-0.12872050876185445,0
2,1.2073694650045257,-0.777068801767233,0.12217382981662933,0.6178478834621142,0
3,1.0633546246601049,1.2950053409482507,-1.2549395257546785,-1.143611830517086,0
4,-0.03675834822589408,-1.0866420730913535,0.7364618845746228,0.09655176183175387,0
5,1.3840989613138492,1.320392768669806,-1.2431994685063197,-0.9380443391387225,0
6,1.1107029331856522,0.18581328910561085,-0.1551606608969697,0.8357237224372466,0
7,0.583398962310501,-1.4878656623444984,1.6394254181549066,0.2805772651115188,0
8,0.9742159814181013,0.6536746164923148,-0.49908633403846253,0.2756510703077076,0
9,0.38760350521303005,1.236120139467918,-0.8513692574188068,0.21718403941880238,0
10,0.27823805855186623,1.168085240882569,-0.8378426697196109,0.18333370372343485,0
11,1.250953829241638,-0.7887061260181205,0.23131459917686512,0.9778932285143876,0
12,0.5155424339703966,0.9780373423548985,-0.2885564813390912,-0.9134371631621969,0
13,-0.7072469810790447,1.5199481736864882,0.2664883675336077,-0.8303343986457296,0
14,1.0448514966627513,1.159259276077357,-1.0183518503366675,0.2947323408086537,0
15,1.4924794505911232,-0.9050623299849001,0.48537315030241385,1.2702236233504076,0
16,0.7873203178250607,0.19462221536872767,-0.23806031415464873,0.8461853419336496,0
17,0.13008991490005178,0.15759746339628486,0.6835852235686752,0.8535674947266072,0
18,0.3567532328676326,-1.1589195686583589,1.6113977716015129,-0.43642919868107655,0
19,1.69151119623566,1.551333168225485,-1.3342429164165164,-1.3848763856911832,0
20,1.8830150533033263,1.016834102705222,-0.9320647497306478,0.33535083979969216,0
21,-0.036772419045663945,-1.0866420730913535,0.7364618845746228,0.09655176183175387,0
22,1.2320637537006134,1.4039497791037037,-1.2113899458037511,-1.3448480781549006,0
23,0.1766256335838902,1.1864187121767928,-0.7147808838593451,-0.2228655650124687,0
24,1.4071047516375546,1.3570597112582539,-1.4099964478708469,-1.2168622054259308,0
25,0.09566917203805478,-1.264337028600146,1.6100056699515097,-0.799539731611277,0
26,0.2495687632707957,-0.9650039210751228,0.969847726197627,0.26457546131401805,0
27,-0.28700084242280205,1.1021460829749048,0.1774402653217487,-1.2131497107911748,0
28,2.156200019134976,1.3454223870073663,-1.3477695041157123,-0.9681726609823215,0
